"","OBJECTID","noxn"
"903","NZL00037",0.06005
"904","NZL00038",0.0572
"905","NZL00039",0.956858333333333
"906","NZL00040",0.0886083333333333
"907","NZL00041",0.00381666666666667
"908","NZL00042",0.122508333333333
"909","NZL00043",0.204191666666667
"910","NZL00044",0.265091666666667
"911","NZL00045",0.0289
"912","NZL00046",0.55855
"913","NZL00047",0.677625
"914","NZL00048",0.0287666666666667
"915","NZL00049",0.191533333333333
"916","NZL00050",0.0196916666666667
"917","NZL00051",0.01245
"918","NZL00052",0.111616666666667
"919","NZL00053",0.0317666666666667
"920","NZL00054",0.0621833333333333
"921","NZL00055",0.0988333333333333
"922","NZL00056",0.0373916666666667
"923","NZL00057",0.029225
"924","NZL00058",0.0153416666666667
"925","NZL00059",0.263258333333333
"926","NZL00060",0.0645833333333333
"927","NZL00061",0.0706583333333333
"928","NZL00062",0.376558333333333
"929","NZL00063",0.914466666666667
"930","NZL00064",0.18285
"931","NZL00065",0.00881666666666667
"932","NZL00066",0.00683333333333333
"933","NZL00067",0.173191666666667
"934","NZL00068",0.0353833333333333
"935","NZL00069",0.0246166666666667
"936","NZL00070",0.01525
"937","NZL00071",0.0334333333333333
"938","NZL00072",0.0132083333333333
"939","NZL00073",0.01355
"940","NZL00074",0.0173666666666667
"941","NZL00075",0.0995666666666667
"942","NZL00076",0.995575
"943","NZL00077",0.255158333333333
"944","NZL00078",0.534708333333333
"945","NZL00079",1.23255833333333
"946","NZL00080",0.228366666666667
"947","NZL00081",0.009075
"948","THA00008",0.26625
"949","THA00009",0.273333333333333
"950","THA00010",0.2175
"951","TZA00003",0.27775
"952","VNM00001",0.245416666666667
"953","VNM00002",0.193333333333333
"954","VNM00003",0.216166666666667
"955","VNM00004",0.232333333333333
"956","VNM00005",0.195
"957","ZAF00001",0.0574444444444444
"958","ZAF00002",0.1784
"959","ZAF00003",0.06075
"960","ZAF00004",0.140611111111111
"961","ZAF00005",3.57761538461538
"962","ZAF00008",0.11
"963","ZAF00009",0.3272
"964","ZAF00010",0.20975
"965","ZAF00012",0.195
"966","ZAF00013",0.365714285714286
"967","ZAF00014",0.055
"968","ZAF00015",0.47
"969","ZAF00016",0.099
"970","ZAF00024",0.246
"971","ARG00004",2.42857142857143
"972","CAN00010",0.445
"973","CAN00031",0.371
"974","CAN00032",0.351333333333333
"975","CAN00033",0.327142857142857
"976","CAN00034",0.382
"977","CAN00035",0.383
"978","CAN00044",0.468
"979","CAN00045",0.362
"980","CAN00046",0.428
"981","CAN00047",0.402
"982","CAN00048",0.436
"983","JPN00001",1
"984","JPN00003",2.04833333333333
"985","JPN00007",1.4175
"986","JPN00010",0.366666666666667
"987","JPN00011",0.419166666666667
"988","JPN00013",1.06666666666667
"989","JPN00014",0.495833333333333
"990","JPN00015",0.6975
"991","JPN00016",0.06
"992","JPN00017",0.725
"993","JPN00019",0.118333333333333
"994","JPN00020",0.0908333333333333
"995","JPN00021",0.7525
"996","JPN00022",0.3
"997","JPN00025",0.743166666666667
"998","JPN00026",0.366416666666667
"999","JPN00027",0.233
"1000","JPN00028",1.2
"1001","KHM00001",0.1475
"1002","KHM00002",0.127083333333333
"1003","KHM00003",0.150416666666667
"1004","KHM00004",0.141
"1005","KHM00006",0.161
"1006","KHM00007",0.0645
"1007","KHM00008",0.1055
"1008","KHM00009",0.169166666666667
"1009","KHM00010",0.14225
"1010","KHM00011",0.167916666666667
"1011","KHM00012",0.114416666666667
"1012","LAO00001",0.224
"1013","LAO00002",0.303583333333333
"1014","LAO00003",0.286416666666667
"1015","LAO00019",0.294416666666667
"1016","LAO00020",0.261416666666667
"1017","MAR00001",0.93
"1018","MAR00006",0.905
"1019","MAR00008",0.576666666666667
"1020","NZL00005",0.026025
"1021","NZL00006",0.203958333333333
"1022","NZL00007",0.0944
"1023","NZL00008",0.421233333333333
"1024","NZL00009",0.308325
"1025","NZL00010",0.226425
"1026","NZL00011",0.283783333333333
"1027","NZL00012",0.757691666666667
"1028","NZL00013",0.249025
"1029","NZL00014",0.352675
"1030","NZL00015",1.06713333333333
"1031","NZL00016",0.434383333333333
"1032","NZL00017",0.00105
"1033","NZL00018",0.417975
"1034","NZL00019",0.7387
"1035","NZL00020",0.119683333333333
"1036","NZL00021",0.428325
"1037","NZL00022",0.00095
"1038","NZL00023",0.233491666666667
"1039","NZL00024",0.0338416666666667
"1040","NZL00025",0.270766666666667
"1041","NZL00026",0.106590909090909
"1042","NZL00027",1.84168181818182
"1043","NZL00028",0.179466666666667
"1044","NZL00029",0.0634666666666667
"1045","NZL00030",0.0805333333333333
"1046","NZL00031",0.5481
"1047","NZL00032",0.527941666666667
"1048","NZL00033",0.547216666666667
"1049","NZL00034",0.2126
"1050","NZL00035",0.239366666666667
"1051","NZL00036",0.124627272727273
"1052","NZL00037",0.0605083333333333
"1053","NZL00038",0.070125
"1054","NZL00039",0.823091666666667
"1055","NZL00040",0.114875
"1056","NZL00041",0.00653333333333333
"1057","NZL00042",0.126658333333333
"1058","NZL00043",0.214308333333333
"1059","NZL00044",0.259658333333333
"1060","NZL00045",0.0360333333333333
"1061","NZL00046",0.453325
"1062","NZL00047",0.600275
"1063","NZL00048",0.0289833333333333
"1064","NZL00049",0.160575
"1065","NZL00050",0.0179666666666667
"1066","NZL00051",0.0097
"1067","NZL00052",0.07635
"1068","NZL00053",0.0236083333333333
"1069","NZL00054",0.0582333333333333
"1070","NZL00055",0.105458333333333
"1071","NZL00056",0.0453
"1072","NZL00057",0.03185
"1073","NZL00058",0.01045
"1074","NZL00059",0.336808333333333
"1075","NZL00060",0.0467166666666667
"1076","NZL00061",0.0662333333333333
"1077","NZL00062",0.355016666666667
"1078","NZL00063",0.818408333333333
"1079","NZL00064",0.126516666666667
"1080","NZL00065",0.00533333333333333
"1081","NZL00066",0.00999166666666667
"1082","NZL00067",0.106091666666667
"1083","NZL00068",0.0321833333333333
"1084","NZL00069",0.0232833333333333
"1085","NZL00070",0.0147333333333333
"1086","NZL00071",0.0347166666666667
"1087","NZL00072",0.0136916666666667
"1088","NZL00073",0.0182
"1089","NZL00074",0.041525
"1090","NZL00075",0.116241666666667
"1091","NZL00076",1.19554166666667
"1092","NZL00077",0.256475
"1093","NZL00078",0.637608333333333
"1094","NZL00079",1.157275
"1095","NZL00080",0.246608333333333
"1096","NZL00081",0.00838333333333333
"1097","THA00008",0.318333333333333
"1098","THA00009",0.239666666666667
"1099","THA00010",0.179083333333333
"1100","VNM00001",0.355083333333333
"1101","VNM00002",0.252416666666667
"1102","VNM00003",0.1785
"1103","VNM00004",0.2725
"1104","VNM00005",0.2965
"1105","ZAF00001",0.0765454545454545
"1106","ZAF00002",0.276666666666667
"1107","ZAF00003",0.0478571428571429
"1108","ZAF00004",0.390627906976744
"1109","ZAF00005",4.86652631578947
"1110","ZAF00009",0.273866666666667
"1111","ZAF00010",0.162
"1112","ZAF00012",0.31435
"1113","ZAF00013",0.624130434782609
"1114","ZAF00014",0.8275
"1115","ZAF00015",1.01527777777778
"1116","ZAF00016",0.082
"1117","ZAF00024",0.256333333333333
"1118","ZAF00025",0.067
"1119","ZAF00026",0.056
"1120","ARG00004",2.22222222222222
"1121","CAN00010",0.46
"1122","CAN00041",0.386
"1123","CAN00042",0.123
"1124","CAN00043",0.483
"1125","CAN00047",0.439
"1126","CAN00048",0.469
"1127","JPN00001",1
"1128","JPN00003",1.9725
"1129","JPN00007",1.38583333333333
"1130","JPN00010",0.374166666666667
"1131","JPN00011",0.439166666666667
"1132","JPN00013",1.01
"1133","JPN00014",0.496666666666667
"1134","JPN00015",0.675833333333333
"1135","JPN00016",0.06
"1136","JPN00017",0.529
"1137","JPN00019",0.119166666666667
"1138","JPN00020",0.1
"1139","JPN00021",0.7275
"1140","JPN00022",0.2825
"1141","JPN00025",0.464833333333333
"1142","JPN00026",0.0469166666666667
"1143","JPN00027",0.016
"1144","JPN00028",1.25583333333333
"1145","KHM00001",0.1435
"1146","KHM00002",0.143833333333333
"1147","KHM00003",0.137666666666667
"1148","KHM00004",0.182
"1149","KHM00006",0.138916666666667
"1150","KHM00007",0.0750833333333333
"1151","KHM00008",0.101666666666667
"1152","KHM00009",0.176916666666667
"1153","KHM00010",0.161583333333333
"1154","KHM00011",0.307166666666667
"1155","KHM00012",0.175083333333333
"1156","LAO00001",0.203166666666667
"1157","LAO00002",0.360916666666667
"1158","LAO00003",0.27475
"1159","LAO00019",0.3615
"1160","LAO00020",0.229
"1161","MAR00001",0.9
"1162","MAR00006",1.17076923076923
"1163","MAR00008",0.596666666666667
"1164","NZL00005",0.0182666666666667
"1165","NZL00006",0.22285
"1166","NZL00007",0.09995
"1167","NZL00008",0.347725
"1168","NZL00009",0.26365
"1169","NZL00010",0.183308333333333
"1170","NZL00011",0.279616666666667
"1171","NZL00012",0.745833333333333
"1172","NZL00013",0.257541666666667
"1173","NZL00014",0.389333333333333
"1174","NZL00015",1.11105833333333
"1175","NZL00016",0.475158333333333
"1176","NZL00017",0.00126666666666667
"1177","NZL00018",0.395616666666667
"1178","NZL00019",0.796991666666667
"1179","NZL00020",0.146275
"1180","NZL00021",0.4377
"1181","NZL00022",0.000875
"1182","NZL00023",0.271758333333333
"1183","NZL00024",0.0353583333333333
"1184","NZL00025",0.259808333333333
"1185","NZL00026",0.10425
"1186","NZL00027",1.95765833333333
"1187","NZL00028",0.207541666666667
"1188","NZL00029",0.116516666666667
"1189","NZL00030",0.131508333333333
"1190","NZL00031",0.556291666666667
"1191","NZL00032",0.5905
"1192","NZL00033",0.604141666666667
"1193","NZL00034",0.172716666666667
"1194","NZL00035",0.20235
"1195","NZL00036",0.165558333333333
"1196","NZL00037",0.0695833333333333
"1197","NZL00038",0.0737583333333333
"1198","NZL00039",0.9236
"1199","NZL00040",0.16265
"1200","NZL00041",0.00675833333333333
"1201","NZL00042",0.132558333333333
"1202","NZL00043",0.19915
"1203","NZL00044",0.199666666666667
"1204","NZL00045",0.0316333333333333
"1205","NZL00046",0.525908333333333
"1206","NZL00047",0.689916666666667
"1207","NZL00048",0.0425666666666667
"1208","NZL00049",0.163416666666667
"1209","NZL00050",0.0199
"1210","NZL00051",0.0175166666666667
"1211","NZL00052",0.105208333333333
"1212","NZL00053",0.0262083333333333
"1213","NZL00054",0.0651916666666667
"1214","NZL00055",0.115666666666667
"1215","NZL00056",0.0448416666666667
"1216","NZL00057",0.0333
"1217","NZL00058",0.016575
"1218","NZL00059",0.253933333333333
"1219","NZL00060",0.0662916666666667
"1220","NZL00061",0.0946916666666667
"1221","NZL00062",0.794691666666667
"1222","NZL00063",1.53051666666667
"1223","NZL00064",0.34415
"1224","NZL00065",0.00400833333333333
"1225","NZL00066",0.117383333333333
"1226","NZL00067",0.180875
"1227","NZL00068",0.0319083333333333
"1228","NZL00069",0.0228333333333333
"1229","NZL00070",0.01545
"1230","NZL00071",0.0367083333333333
"1231","NZL00072",0.0477916666666667
"1232","NZL00073",0.005675
"1233","NZL00074",0.0600666666666667
"1234","NZL00075",0.076925
"1235","NZL00076",1.06505833333333
"1236","NZL00077",0.232066666666667
"1237","NZL00078",0.496441666666667
"1238","NZL00079",0.921075
"1239","NZL00080",0.18005
"1240","NZL00081",0.0104166666666667
"1241","THA00008",0.319166666666667
"1242","THA00009",0.247916666666667
"1243","THA00010",0.23375
"1244","VNM00001",0.295916666666667
"1245","VNM00002",0.379583333333333
"1246","VNM00003",0.209833333333333
"1247","VNM00004",0.441333333333333
"1248","VNM00005",0.233333333333333
"1249","ZAF00001",0.302269230769231
"1250","ZAF00002",0.335558823529412
"1251","ZAF00003",0.086375
"1252","ZAF00004",0.867324324324324
"1253","ZAF00005",4.75365
"1254","ZAF00006",0.08
"1255","ZAF00009",0.459666666666667
"1256","ZAF00010",0.155833333333333
"1257","ZAF00011",1.313
"1258","ZAF00012",0.2175
"1259","ZAF00013",0.633052631578947
"1260","ZAF00014",0.33975
"1261","ZAF00015",1.26861904761905
"1262","ZAF00016",0.283222222222222
"1263","ZAF00024",0.273428571428571
"1264","ZAF00025",0.382071428571429
"1265","ZAF00026",0.0832
"1266","ZAF00027",0.268
"1267","ZAF00028",0.0806
"1268","ARG00004",2
"1269","JPN00001",1
"1270","JPN00003",2.21666666666667
"1271","JPN00007",1.43166666666667
"1272","JPN00010",0.370833333333333
"1273","JPN00011",0.395833333333333
"1274","JPN00013",1.06416666666667
"1275","JPN00014",0.4775
"1276","JPN00015",0.700833333333333
"1277","JPN00016",0.06
"1278","JPN00017",0.651666666666667
"1279","JPN00019",0.103333333333333
"1280","JPN00020",0.0691666666666667
"1281","JPN00021",0.691666666666667
"1282","JPN00022",0.32
"1283","JPN00025",0.460916666666667
"1284","JPN00026",0.0120833333333333
"1285","JPN00027",0.0156666666666667
"1286","JPN00028",1.21583333333333
"1287","KHM00001",0.15125
"1288","KHM00002",0.141083333333333
"1289","KHM00003",0.138416666666667
"1290","KHM00004",0.172333333333333
"1291","KHM00006",0.141
"1292","KHM00007",0.0746916666666667
"1293","KHM00009",0.143666666666667
"1294","KHM00010",0.14
"1295","KHM00011",0.248083333333333
"1296","KHM00012",0.154916666666667
"1297","LAO00001",0.24575
"1298","LAO00002",0.352916666666667
"1299","LAO00019",0.430636363636364
"1300","LAO00020",0.24525
"1301","MAR00001",0.4525
"1302","MAR00006",0.962727272727273
"1303","MAR00008",0.660909090909091
"1304","THA00008",0.332916666666667
"1305","THA00009",0.23125
"1306","THA00010",0.23125
"1307","VNM00001",0.560416666666667
"1308","VNM00002",0.235083333333333
"1309","VNM00003",0.152
"1310","VNM00004",0.316916666666667
"1311","VNM00005",0.233916666666667
"1312","ZAF00001",0.04
"1313","ZAF00002",0.12875
"1314","ZAF00004",0.04
"1315","ZAF00005",5.4685
"1316","ZAF00010",0.411
"1317","ZAF00011",1.759
"1318","ZAF00012",0.32
"1319","ZAF00013",0.04
"1320","ZAF00015",0.633
"1321","ZAF00016",0.04
"1322","ZAF00024",0.4045
"1323","ZAF00025",0.491
"1324","ZAF00026",0.04
"1325","ZAF00028",0.04
"1326","ZAF00029",0.082
"1327","ARG00004",2
"1328","JPN00001",1
"1329","JPN00003",2.23333333333333
"1330","JPN00007",1.35333333333333
"1331","JPN00010",0.400833333333333
"1332","JPN00011",0.3725
"1333","JPN00013",1.0575
"1334","JPN00014",0.503333333333333
"1335","JPN00015",0.728333333333333
"1336","JPN00016",0.06
"1337","JPN00017",0.66
"1338","JPN00019",0.0916666666666667
"1339","JPN00020",0.0675
"1340","JPN00021",0.8425
"1341","JPN00022",0.27
"1342","JPN00025",0.402916666666667
"1343","JPN00026",0.04875
"1344","JPN00027",0.03575
"1345","JPN00028",1.29333333333333
"1346","KHM00001",0.159416666666667
"1347","KHM00002",0.1525
"1348","KHM00003",0.149
"1349","KHM00004",0.165916666666667
"1350","KHM00006",0.16025
"1351","KHM00007",0.0794545454545455
"1352","KHM00009",0.168666666666667
"1353","KHM00010",0.158166666666667
"1354","KHM00011",0.1615
"1355","KHM00012",0.149416666666667
"1356","LAO00001",0.218166666666667
"1357","LAO00002",0.2815
"1358","LAO00019",0.373
"1359","LAO00020",0.266916666666667
"1360","MAR00001",6.05666666666667
"1361","MAR00006",1.455
"1362","MAR00008",0.696666666666667
"1363","NZL00005",0.0351583333333333
"1364","NZL00006",0.306058333333333
"1365","NZL00007",0.125383333333333
"1366","NZL00008",0.450958333333333
"1367","NZL00009",0.353708333333333
"1368","NZL00010",0.251575
"1369","NZL00011",0.340941666666667
"1370","NZL00012",1.036
"1371","NZL00013",0.278375
"1372","NZL00014",0.537966666666667
"1373","NZL00015",1.12888333333333
"1374","NZL00016",0.557308333333333
"1375","NZL00017",0.00135833333333333
"1376","NZL00018",0.39505
"1377","NZL00019",0.825175
"1378","NZL00020",0.128083333333333
"1379","NZL00021",0.357766666666667
"1380","NZL00022",0.00135
"1381","NZL00023",0.291991666666667
"1382","NZL00024",0.0461666666666667
"1383","NZL00025",0.317225
"1384","NZL00026",0.0945333333333333
"1385","NZL00027",1.60048333333333
"1386","NZL00028",0.293491666666667
"1387","NZL00029",0.079375
"1388","NZL00030",0.118891666666667
"1389","NZL00031",0.414433333333333
"1390","NZL00032",0.444158333333333
"1391","NZL00033",0.5343
"1392","NZL00034",0.128075
"1393","NZL00035",0.2097
"1394","NZL00036",0.195441666666667
"1395","NZL00037",0.06835
"1396","NZL00038",0.077075
"1397","NZL00039",0.577125
"1398","NZL00040",0.0926666666666667
"1399","NZL00041",0.0107333333333333
"1400","NZL00042",0.1437
"1401","NZL00043",0.210683333333333
"1402","NZL00044",0.212641666666667
"1403","NZL00045",0.028025
"1404","NZL00046",0.569866666666667
"1405","NZL00047",0.792066666666667
"1406","NZL00048",0.0435666666666667
"1407","NZL00049",0.180541666666667
"1408","NZL00050",0.0234666666666667
"1409","NZL00051",0.0170916666666667
"1410","NZL00052",0.158925
"1411","NZL00053",0.02825
"1412","NZL00054",0.07475
"1413","NZL00055",0.156125
"1414","NZL00056",0.0567083333333333
"1415","NZL00057",0.0342666666666667
"1416","NZL00058",0.0237
"1417","NZL00059",0.558783333333333
"1418","NZL00060",0.0910666666666667
"1419","NZL00061",0.193975
"1420","NZL00062",0.55365
"1421","NZL00063",1.13556666666667
"1422","NZL00064",0.27525
"1423","NZL00065",0.0049
"1424","NZL00066",0.0346666666666667
"1425","NZL00067",0.0457
"1426","NZL00068",0.023725
"1427","NZL00069",0.0233416666666667
"1428","NZL00070",0.0143
"1429","NZL00071",0.0303333333333333
"1430","NZL00072",0.026475
"1431","NZL00073",0.0118083333333333
"1432","NZL00074",0.0520666666666667
"1433","NZL00075",0.13335
"1434","NZL00076",1.173825
"1435","NZL00077",0.304116666666667
"1436","NZL00078",0.877933333333333
"1437","NZL00079",1.458575
"1438","NZL00080",0.307091666666667
"1439","NZL00081",0.009825
"1440","THA00008",0.32975
"1441","THA00009",0.253666666666667
"1442","THA00010",0.242333333333333
"1443","VNM00001",0.517666666666667
"1444","VNM00002",0.352833333333333
"1445","VNM00003",0.0994166666666667
"1446","VNM00004",0.339916666666667
"1447","VNM00005",0.285666666666667
"1448","ZAF00001",0.04
"1449","ZAF00002",0.192133333333333
"1450","ZAF00004",0.22
"1451","ZAF00005",4.8348
"1452","ZAF00009",0.278
"1453","ZAF00010",0.1415
"1454","ZAF00011",2.02075
"1455","ZAF00012",0.04
"1456","ZAF00013",0.7665
"1457","ZAF00014",0.04
"1458","ZAF00015",0.756222222222222
"1459","ZAF00024",0.284166666666667
"1460","ZAF00025",0.1415
"1461","ZAF00026",0.04
"1462","ZAF00027",0.04
"1463","ZAF00029",0.04
"1464","ARG00004",2
"1465","BEL00014",5.9625
"1466","BEL00015",2.46333333333333
"1467","BEL00016",2.2025
"1468","BEL00018",3.59
"1469","BEL00019",5.38117647058824
"1470","BEL00020",4.22727272727273
"1471","BEL00021",1.8222
"1472","BEL00023",3.30333333333333
"1473","BEL00024",4.49583333333333
"1474","BEL00025",2.80916666666667
"1475","BEL00028",5.26416666666667
"1476","BEL00029",4.46333333333333
"1477","BEL00031",4.343
"1478","BEL00050",3.28882352941176
"1479","BEL00051",2.58916666666667
"1480","BEL00052",3.67384615384615
"1481","BEL00053",4.41125
"1482","BEL00054",4.79117647058824
"1483","BEL00055",5.63166666666667
"1484","BEL00056",5.33583333333333
"1485","BEL00057",3.276875
"1486","BEL00059",6.45916666666667
"1487","BEL00060",1.203925
"1488","BEL00061",2.34191666666667
"1489","BEL00062",2.13572727272727
"1490","BEL00063",2.02090909090909
"1491","BEL00064",3.192
"1492","BEL00065",3.79727272727273
"1493","BEL00066",3.27
"1494","BEL00067",4.82764166666667
"1495","BEL00068",4.9157
"1496","BEL00069",2.6025
"1497","BEL00070",4.72833333333333
"1498","BEL00071",3.54833333333333
"1499","BEL00072",3.71416666666667
"1500","BEL00073",2.24583333333333
"1501","BEL00074",3.0225
"1502","BEL00075",1.49833333333333
"1503","BEL00076",5.04454545454545
"1504","BEL00077",3.98083333333333
"1505","JPN00001",1
"1506","JPN00003",1.9425
"1507","JPN00007",1.33
"1508","JPN00010",0.34
"1509","JPN00011",0.3525
"1510","JPN00013",1.02083333333333
"1511","JPN00014",0.426666666666667
"1512","JPN00015",0.695833333333333
"1513","JPN00017",0.643333333333333
"1514","JPN00019",0.0916666666666667
"1515","JPN00020",0.0425
"1516","JPN00021",0.805833333333333
"1517","JPN00022",0.213454545454545
"1518","JPN00025",0.46125
"1519","JPN00026",0.11575
"1520","JPN00027",0.02525
"1521","JPN00028",1.1425
"1522","KHM00007",0.065
"1523","MAR00001",8.75333333333333
"1524","MAR00006",2.20181818181818
"1525","MAR00008",0.810833333333333
"1526","NZL00005",0.0217916666666667
"1527","NZL00006",0.244933333333333
"1528","NZL00007",0.0938166666666667
"1529","NZL00008",0.315108333333333
"1530","NZL00009",0.265258333333333
"1531","NZL00010",0.168283333333333
"1532","NZL00011",0.239533333333333
"1533","NZL00012",0.855266666666667
"1534","NZL00013",0.253275
"1535","NZL00014",0.457458333333333
"1536","NZL00015",1.11001666666667
"1537","NZL00016",0.466
"1538","NZL00017",0.001275
"1539","NZL00018",0.405416666666667
"1540","NZL00019",0.904441666666667
"1541","NZL00020",0.102416666666667
"1542","NZL00021",0.379066666666667
"1543","NZL00022",0.000758333333333333
"1544","NZL00023",0.230108333333333
"1545","NZL00024",0.033325
"1546","NZL00025",0.271266666666667
"1547","NZL00026",0.0952916666666667
"1548","NZL00027",1.771925
"1549","NZL00028",0.176108333333333
"1550","NZL00029",0.0662833333333333
"1551","NZL00030",0.089475
"1552","NZL00031",0.358633333333333
"1553","NZL00032",0.414858333333333
"1554","NZL00033",0.454258333333333
"1555","NZL00034",0.181108333333333
"1556","NZL00035",0.216808333333333
"1557","NZL00036",0.154375
"1558","NZL00037",0.0627666666666667
"1559","NZL00038",0.0646666666666667
"1560","NZL00039",0.630191666666667
"1561","NZL00040",0.073775
"1562","NZL00041",0.00920833333333333
"1563","NZL00042",0.142258333333333
"1564","NZL00043",0.244283333333333
"1565","NZL00044",0.225016666666667
"1566","NZL00045",0.0324166666666667
"1567","NZL00046",0.425691666666667
"1568","NZL00047",0.550616666666667
"1569","NZL00048",0.0296833333333333
"1570","NZL00049",0.222666666666667
"1571","NZL00050",0.0245916666666667
"1572","NZL00051",0.017175
"1573","NZL00052",0.157666666666667
"1574","NZL00053",0.0375666666666667
"1575","NZL00054",0.0784583333333333
"1576","NZL00055",0.144025
"1577","NZL00056",0.040575
"1578","NZL00057",0.0310666666666667
"1579","NZL00058",0.0178
"1580","NZL00059",0.364625
"1581","NZL00060",0.0819416666666667
"1582","NZL00061",0.199383333333333
"1583","NZL00062",0.6998
"1584","NZL00063",1.54225
"1585","NZL00064",0.302891666666667
"1586","NZL00065",0.0140916666666667
"1587","NZL00066",0.0151666666666667
"1588","NZL00067",0.0452083333333333
"1589","NZL00068",0.03075
"1590","NZL00069",0.0240666666666667
"1591","NZL00070",0.0145416666666667
"1592","NZL00071",0.03035
"1593","NZL00072",0.0216166666666667
"1594","NZL00073",0.016625
"1595","NZL00074",0.058825
"1596","NZL00075",0.0926833333333333
"1597","NZL00076",1.268525
"1598","NZL00077",0.265575
"1599","NZL00078",0.52975
"1600","NZL00079",1.25161666666667
"1601","NZL00080",0.26695
"1602","NZL00081",0.00776666666666667
"1603","ZAF00001",0.005
"1604","ZAF00002",0.715166666666667
"1605","ZAF00003",0.005
"1606","ZAF00004",0.314857142857143
"1607","ZAF00005",6.873
"1608","ZAF00006",0.005
"1609","ZAF00007",0.44
"1610","ZAF00009",0.4422
"1611","ZAF00010",0.102
"1612","ZAF00011",3.1585
"1613","ZAF00012",0.262142857142857
"1614","ZAF00013",0.907142857142857
"1615","ZAF00014",0.028
"1616","ZAF00015",1.33233333333333
"1617","ZAF00016",0.0787142857142857
"1618","ZAF00024",0.27425
"1619","ZAF00025",0.199333333333333
"1620","ZAF00026",0.0235
"1621","ZAF00027",0.06325
"1622","ZAF00028",0.0118333333333333
"1623","ZAF00029",0.3202
"1624","ARG00004",3
"1625","JPN00001",1
"1626","JPN00003",2.08333333333333
"1627","JPN00007",1.275
"1628","JPN00010",0.290833333333333
"1629","JPN00011",0.314166666666667
"1630","JPN00013",0.9025
"1631","JPN00014",0.395
"1632","JPN00015",0.691666666666667
"1633","JPN00017",0.664166666666667
"1634","JPN00019",0.0883333333333333
"1635","JPN00020",0.0575
"1636","JPN00021",0.691666666666667
"1637","JPN00022",0.165333333333333
"1638","JPN00025",0.719166666666667
"1639","JPN00026",0.152416666666667
"1640","JPN00027",0.0740833333333333
"1641","JPN00028",1.1175
"1642","MAR00001",10.935
"1643","MAR00006",2.21090909090909
"1644","MAR00008",0.7125
"1645","NZL00005",0.0281333333333333
"1646","NZL00006",0.261816666666667
"1647","NZL00007",0.122775
"1648","NZL00008",0.542891666666667
"1649","NZL00009",0.193075
"1650","NZL00010",0.134108333333333
"1651","NZL00011",0.277891666666667
"1652","NZL00012",0.744658333333333
"1653","NZL00013",0.271808333333333
"1654","NZL00014",0.433883333333333
"1655","NZL00015",1.14011666666667
"1656","NZL00016",0.398958333333333
"1657","NZL00017",0.00169166666666667
"1658","NZL00018",0.433891666666667
"1659","NZL00019",0.935116666666667
"1660","NZL00020",0.10015
"1661","NZL00021",0.42725
"1662","NZL00022",9e-04
"1663","NZL00023",0.236458333333333
"1664","NZL00024",0.0403333333333333
"1665","NZL00025",0.285975
"1666","NZL00026",0.08875
"1667","NZL00027",1.66728333333333
"1668","NZL00028",0.214327272727273
"1669","NZL00029",0.0685416666666667
"1670","NZL00030",0.0912666666666667
"1671","NZL00031",0.454616666666667
"1672","NZL00032",0.391433333333333
"1673","NZL00033",0.448316666666667
"1674","NZL00034",0.191025
"1675","NZL00035",0.242708333333333
"1676","NZL00036",0.202166666666667
"1677","NZL00037",0.0578916666666667
"1678","NZL00038",0.0682083333333333
"1679","NZL00039",0.754241666666667
"1680","NZL00040",0.114258333333333
"1681","NZL00041",0.009775
"1682","NZL00042",0.203108333333333
"1683","NZL00043",0.267833333333333
"1684","NZL00044",0.199433333333333
"1685","NZL00045",0.0304416666666667
"1686","NZL00046",0.3639
"1687","NZL00047",0.634066666666667
"1688","NZL00048",0.0372333333333333
"1689","NZL00049",0.225083333333333
"1690","NZL00050",0.027225
"1691","NZL00051",0.0132333333333333
"1692","NZL00052",0.173625
"1693","NZL00053",0.0355916666666667
"1694","NZL00054",0.0811
"1695","NZL00055",0.145658333333333
"1696","NZL00056",0.0549083333333333
"1697","NZL00057",0.0296083333333333
"1698","NZL00058",0.0164833333333333
"1699","NZL00059",0.554258333333333
"1700","NZL00060",0.0845583333333333
"1701","NZL00061",0.127183333333333
"1702","NZL00062",0.682233333333333
"1703","NZL00063",1.316075
"1704","NZL00064",0.348325
"1705","NZL00065",0.010225
"1706","NZL00066",0.267533333333333
"1707","NZL00067",0.0644666666666667
"1708","NZL00068",0.029475
"1709","NZL00069",0.026125
"1710","NZL00070",0.015575
"1711","NZL00071",0.0348833333333333
"1712","NZL00072",0.0969416666666667
"1713","NZL00073",0.0907
"1714","NZL00074",0.172608333333333
"1715","NZL00075",0.107575
"1716","NZL00076",1.180275
"1717","NZL00077",0.276866666666667
"1718","NZL00078",0.720725
"1719","NZL00079",1.10533333333333
"1720","NZL00080",0.246591666666667
"1721","NZL00081",0.00609166666666667
"1722","ZAF00001",0.0355714285714286
"1723","ZAF00002",0.893692307692308
"1724","ZAF00004",0.842314285714286
"1725","ZAF00005",5.18415
"1726","ZAF00006",0.1018
"1727","ZAF00010",0.037
"1728","ZAF00011",2.211
"1729","ZAF00012",0.309666666666667
"1730","ZAF00013",0.7854
"1731","ZAF00014",0.330857142857143
"1732","ZAF00015",1.30363636363636
"1733","ZAF00016",0.0674
"1734","ZAF00024",0.279625
