"","OBJECTID","n_export","precip_variability","population","pigs","cattle","flash_flow","average_flow","percent_no_sanitation","proportion_urban"
"71","BGD00004",1472.81677246094,87.8161392211914,184398.4375,1.66549984827656,13794.95163268,0.225381776690483,0.0329230763018131,64.2270202636719,1
"72","BGD00005",1623.19885253906,95.7797698974609,89057.1015625,43.5476426716381,16009.8394107898,0.307131171226501,45.0478057861328,64.2270202636719,1
"73","BGD00006",2086.61010742188,107.76197052002,110508.15625,1.85900597770646,10100.4400466155,NA,NA,64.2270202636719,0
"74","CAN00001",NA,39.5581359863281,114.080718994141,0,0,0.0928433313965797,0.0018461539875716,0.373447775840759,0
"75","CAN00002",19.7813053131104,53.9451141357422,29.4042778015137,0.262562911325199,6.52613819101282,0.126153856515884,0.00157692318316549,0.373447775840759,0
"76","CAN00003",384.896453857422,NA,11240.5361328125,0,557.847924689733,0.303637742996216,0.0157307703047991,0.373447775840759,1
"77","CAN00004",21.9153957366943,59.3465538024902,214.189636230469,32.6816649890261,105.252406458409,0.697637379169464,613.713439941406,0.373447775840759,1
"78","CAN00005",NA,51.5012054443359,16.4733562469482,0.275519921670372,6.9958799625545,0.192592605948448,0.00100000004749745,0.373447775840759,0
"79","CAN00006",34.145076751709,59.8632125854492,88.7987747192383,1196.68196646433,889.504175514244,0.304581880569458,10.4429998397827,0.373447775840759,0
"80","CAN00007",456.067626953125,NA,6791.73974609375,NA,NA,0.692745745182037,2739.31005859375,0.373447775840759,1
"81","CAN00009",NA,52.3865509033203,0,0.00798321445032529,3.80134335209587,0.156281232833862,0.0721538439393044,0.373447775840759,0
"82","CAN00010",NA,16.050350189209,NA,NA,NA,0.22239625453949,0.010923077352345,0.373447775840759,NA
"83","CAN00011",0,25.6773700714111,NA,NA,NA,0.155461221933365,0.0788846164941788,0.031795758754015,NA
"84","CAN00012",87.7233581542969,16.0485076904297,1737.08630371094,4.12367607575386,15.9802599323584,0.438466906547546,230.016876220703,0.031795758754015,0
"85","CAN00014",45.6234130859375,53.7191314697266,0,0,5.30994971408537e-10,0.324165046215057,0.00634615402668715,0.373447775840759,0
"86","CAN00015",18.031644821167,47.3634567260742,201.041091918945,3.41723320047445,0.000952898549825997,0.561798989772797,867.733642578125,0.373447775840759,0
"87","CAN00017",21.1637935638428,52.6295127868652,0,0,1.19328012992172,1.09714221954346,2163.49926757812,0.373447775840759,0
"88","CAN00018",NA,29.4505672454834,0,0,0,0.33551162481308,236.381149291992,0.373447775840759,0
"89","CAN00019",NA,39.543773651123,132.485137939453,0.476010294469198,0.00388728121940747,0.124388925731182,0.0264230780303478,0.373447775840759,0
