"","OBJECTID","n_export","precip_variability","population","depth_to_groundwater","cattle","average_flow","percent_no_sanitation","clay_percent","flash_flow","sand_percent","pigs","proportion_urban"
"659",659,445786,113.453451274347,13834.916015625,9,3694.59733441058,2.18580770492554,31.0541248321533,25,0.233059123158455,28,2707.15751039151,0
"660",660,672756,108.583395027775,8648.451171875,80,1826.10064410213,0.294076919555664,31.0541248321533,21,0.275740206241608,29,938.770836238461,0
"661",661,238025.90625,119.925776109651,5812.12255859375,10,0.0002002470457561,0.473153829574585,31.0541248321533,21,0.156951293349266,45,2360.82455039294,0
"662",662,327006.8125,113.190684177918,7783.2158203125,12,4369.67046379078,0.153153851628304,31.0541248321533,27,0.187168046832085,30,5332.9458209582,0
"663",663,86622.65625,120.675038212804,10644.912109375,3,670.627029904669,0.146461546421051,31.0541248321533,27,0.162881225347519,35,3860.38474373679,0.0599999986588955
"664",664,28646.7109375,118.056353035904,205149.28125,2,26.5879718605289,0.135153844952583,31.0541248321533,26,0.157197818160057,37,1948.53409614367,0
"665",665,28646.7109375,116.150090235389,435100.28125,2,31.598677416878,0.0968076959252358,31.0541248321533,28,0.12534861266613,36,1676.51646681164,0
"666",666,49813.98828125,116.595575341103,170596.6875,2,32.1031201264285,0.124076925218105,31.0541248321533,23,0.153254166245461,42,2004.67780568343,0
"667",667,310309.40625,117.616823343976,3262.47509765625,0,246.919049040256,0.26930770277977,31.0541248321533,29,0.126319214701653,29,2470.91958968584,0
"668",668,175638.765625,118.373340703862,10321.57421875,0,2029.28630028077,0.114615380764008,31.0541248321533,34,0.132988214492798,25,6215.45261988913,0
"669",669,12219.5947265625,58.15116119704,123985.953125,564,0,0.2208461612463,14.1623010635376,25,0.20722508430481,40,0,0.9200000166893
"670",670,10.9559173583984,48.4159289781052,0,343,0.0130653458909033,0.00619230791926384,14.1623010635376,3,0.247692316770554,92,0.0217062281201276,0
"671",671,37.8457260131836,45.6380554114184,0,296,7.72809613408553e-13,0.0448846146464348,14.1623010635376,2,0.163330987095833,93,0.0247235753061089,0
"672",672,16748.2421875,63.9455556318854,9693.3759765625,532,1332.81513818835,2.48830771446228,14.1623010635376,27,0.290164768695831,37,0.181210441147588,0
"673",673,21989.83203125,68.3050128791242,47845.14453125,538,1718.06324826709,0,14.1623010635376,26,NA,42,0.400619156741371,0.956989228725433
"674",674,21989.83203125,68.3050128791242,47845.14453125,538,1718.06324826709,0,14.1623010635376,26,NA,42,0.400619156741371,0.956989228725433
"675",675,2860.67553710938,38.9741881476979,49991.5078125,511,9.92353970383111,0.486999988555908,14.1623010635376,16,0.317733526229858,59,2.09817083243442,0.9200000166893
"676",676,116319.3203125,23.8231340377141,52654.16015625,416,300.191975821946,0.224384620785713,14.1623010635376,25,0.238502115011215,37,0.423730562586091,0.660000026226044
"677",677,5536.82080078125,61.7687134353748,24696.345703125,267,1928.30772919654,0.221961542963982,14.1623010635376,27,0.265932440757751,40,0.0511647788827843,0.910000026226044
"678",678,226.328826904297,34.5294126979862,292.46630859375,1271,53.0480940077362,0,14.1623010635376,12,NA,67,0.0555143977453546,0
"679",679,191363.59375,25.9029672247278,22165.611328125,451,188.723509172193,0.203961536288261,14.1623010635376,25,0.234262481331825,40,0.44495887383316,0.910000026226044
"680",680,77120.421875,67.9037175914447,224700.234375,407,702.124882713465,0.0278846155852079,14.1623010635376,23,0.212112352252007,47,0.535634185007228,0.804347813129425
"681",681,890.239990234375,61.0848128418659,76402.609375,154,180.455542973899,0,14.1623010635376,5,NA,91,105.303558677558,0.800000011920929
"682",682,1068.71472167969,37.7643097074678,2439.38525390625,25,40.4738226424278,0.124846152961254,14.1623010635376,16,0.288712978363037,57,0.213552453850911,0
"683",683,2774.72998046875,84.9875111435213,1029.06286621094,83,0.195907192390693,26.0067310333252,62.2665061950684,16,0.628313839435577,74,10.276167557205,0
"684",684,4012.78002929688,72.5634060561866,122.321174621582,207,8.77311022362877,2.29838466644287,62.2665061950684,17,0.716136395931244,77,5.29698634541113,0
"685",685,11046.9580078125,98.9156973962554,52299.77734375,93,1329.45634779444,0.816846132278442,87.818977355957,15,0.23859703540802,66,197.507077632507,0.280000001192093
"686",686,8213.515625,76.6982772735631,602271.25,15,0,0,87.818977355957,43,NA,29,0,0.890625
"687",687,24879.00390625,73.1560230354354,31196.54296875,164,1172.53926094096,0.515615403652191,87.818977355957,8,0.211915731430054,72,445.484736127686,0
"688",688,45327.4453125,64.0899412415383,9010.841796875,196,129.964017502237,0.408230751752853,87.818977355957,16,0.206908643245697,76,1559.91250627555,0
"689",689,8213.515625,76.6982772735631,602271.25,15,0,0,87.818977355957,43,NA,29,0,0.890625
"690",690,21658.3359375,65.2923174601893,43094.18359375,51,369.991286117318,0.265230774879456,87.818977355957,18,0.212747573852539,73,1402.29955894101,0.0599999986588955
"691",691,14016.294921875,72.2989522501423,369111.59375,278,1639.26581409092,107.909614562988,85.0309143066406,22,0.471335023641586,61,794.51390887473,0.899999976158142
"692",692,4193.0546875,71.8361929039597,1592367.375,157,0,31486.740234375,79.3334655761719,22,1.95780313014984,61,0,1
"693",693,14016.294921875,72.2989522501423,369111.59375,278,1639.26581409092,107.909614562988,85.0309143066406,22,0.471335023641586,61,794.51390887473,0.899999976158142
"694",694,14016.294921875,72.2989522501423,369111.59375,278,1639.26581409092,107.909614562988,85.0309143066406,22,0.471335023641586,61,794.51390887473,0.899999976158142
"695",695,4915.3974609375,35.9165889012138,156.787551879883,234,0,13.3754997253418,79.3334655761719,38,0.769988536834717,38,0,0
"696",696,4785.23046875,62.4601166203649,3171.30639648438,357,155.098849117681,8.97903823852539,60.6933746337891,36,0.482080101966858,46,1675.84902227979,0
"697",697,14941,64.94761198493,1099403.125,132,0,1.39446151256561,60.6933746337891,31,0.407187759876251,56,0,1
"698",698,14941,65.2929893871257,235130.453125,90,350.590912047289,4.20246171951294,60.6933746337891,31,0.417273908853531,56,11428.383366979,0.680000007152557
"699",699,4122.51171875,137.928404178844,118414.7421875,5,2430.48949273802,272.837921142578,60.6933746337891,36,0.298755049705505,46,1101.48710528698,0.379999995231628
"700",700,5542.74462890625,71.3097659499686,137186.53125,235,8612.75816535994,2.48396158218384,60.6933746337891,33,0.45632991194725,41,5339.61792422197,0.660000026226044
"701",701,14941,64.94761198493,1099403.125,132,0,1.39446151256561,60.6933746337891,31,0.407187759876251,56,0,1
"702",702,4762.18212890625,68.8302992693984,1381.51416015625,120,116.582284550461,6.10315370559692,60.6933746337891,25,0.498780399560928,59,1059.24114177667,0
"703",703,13012.2685546875,71.3547209384242,3743.04638671875,55,242.228772942538,2.09230780601501,60.6933746337891,26,0.312035769224167,59,417.081396711763,0
"704",704,14941,65.2929893871257,235130.453125,90,350.590912047289,4.20246171951294,60.6933746337891,31,0.417273908853531,56,11428.383366979,0.680000007152557
"705",705,12126.845703125,65.3091126624161,218575.015625,287,435.13798469221,4.20246171951294,60.6933746337891,36,0.417273908853531,52,1872.25089890103,0.759999990463257
