"n_export","precip_variability","population","depth_to_groundwater","cattle","average_flow","percent_no_sanitation","clay_percent","flash_flow","sand_percent","pigs","proportion_urban","noxn"
27886.212890625,23.7324785820276,7272.9921875,7,0,0.641153812408447,1.98082733154297,15,0.2920922935009,50,0,0,0
27886.212890625,23.7324785820276,7272.9921875,7,0,0.641153812408447,1.98082733154297,15,0.2920922935009,50,0,0,0
27886.212890625,23.7324785820276,7272.9921875,7,0,0.641153812408447,1.98082733154297,15,0.2920922935009,50,0,0,0
27886.212890625,23.7324785820276,7272.9921875,7,0,0.641153812408447,1.98082733154297,15,0.2920922935009,50,0,0,0
27886.212890625,23.7324785820276,7272.9921875,7,0,0.641153812408447,1.98082733154297,15,0.2920922935009,50,0,0,0
27886.212890625,23.7324785820276,7272.9921875,7,0,0.641153812408447,1.98082733154297,15,0.2920922935009,50,0,0,0
27886.212890625,23.7324785820276,7272.9921875,7,0,0.641153812408447,1.98082733154297,15,0.2920922935009,50,0,0,0
22672.318359375,67.5157972442506,8730.6572265625,3,0,0,44.7603530883789,27,0,48,0,0.5,0.004
8986.8486328125,67.5157972442506,8730.6572265625,3,0,0,44.7603530883789,27,0,48,0,0.5,0.004
18958.46484375,47.0168711998477,843116.375,80,2730.36588004124,80.9063491821289,44.7603530883789,30,0.59355753660202,42,557.34448484,1,1.044
18958.46484375,47.0168711998477,843116.375,80,2730.36588004124,80.9063491821289,44.7603530883789,30,0.59355753660202,42,557.34448484,1,0.01
18958.46484375,47.0168711998477,843116.375,80,2730.36588004124,80.9063491821289,44.7603530883789,30,0.59355753660202,42,557.34448484,1,0.295
179791.671875,60.744581724683,82539.6171875,54,6299.19747952954,123.281692504883,44.7603530883789,33,0.418991833925247,33,337.669847621436,0.0299999993294477,0.035
179791.671875,60.744581724683,82539.6171875,54,6299.19747952954,123.281692504883,44.7603530883789,33,0.418991833925247,33,337.669847621436,0.0299999993294477,1.3
179791.671875,60.744581724683,82539.6171875,54,6299.19747952954,123.281692504883,44.7603530883789,33,0.418991833925247,33,337.669847621436,0.0299999993294477,0.055
172156.828125,66.4845021688684,230252.5625,24,2665.62063238538,56.0131530761719,44.7603530883789,33,0.410478144884109,35,37.7540176271887,0.980000019073486,0.335
172156.828125,66.4845021688684,230252.5625,24,2665.62063238538,56.0131530761719,44.7603530883789,33,0.410478144884109,35,37.7540176271887,0.980000019073486,0.01
172156.828125,66.4845021688684,230252.5625,24,2665.62063238538,56.0131530761719,44.7603530883789,33,0.410478144884109,35,37.7540176271887,0.980000019073486,0.07
96672.25,90.300823718011,236141.5625,14,5534.16240454153,219.508697509766,44.7603530883789,28,0.439715713262558,40,567.927334579098,0.990000009536743,0.37
96672.25,90.300823718011,236141.5625,14,5534.16240454153,219.508697509766,44.7603530883789,28,0.439715713262558,40,567.927334579098,0.990000009536743,0.045
96672.25,90.300823718011,236141.5625,14,5534.16240454153,219.508697509766,44.7603530883789,28,0.439715713262558,40,567.927334579098,0.990000009536743,0.235
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,34.3245
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,33.0013333333333
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,21.66
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,15
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,21.14675
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,30.9213333333333
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,16.4328333333333
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,21.7825
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,26.0303333333333
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,16.8748333333333
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,14.0612
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,14.8080833333333
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,29.921
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,28.0385
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,15.1496666666667
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,16.2201818181818
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,28.2235
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,34.1544166666667
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,33.0266666666667
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,24.0263333333333
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,33.5975
137206.03125,151.492633757541,618657.5,38,0,0.312076926231384,64.8115615844727,27,0.112371377646923,43,0,0.879999995231628,20.5883333333333
71406.234375,153.164966193276,9654.3916015625,178,4318.32328048752,0.576384603977203,64.8115615844727,32,0.124236270785332,39,37.0222221662935,0,1.31108333333333
71406.234375,153.164966193276,9654.3916015625,178,4318.32328048752,0.576384603977203,64.8115615844727,32,0.124236270785332,39,37.0222221662935,0,1.7
71406.234375,153.164966193276,9654.3916015625,178,4318.32328048752,0.576384603977203,64.8115615844727,32,0.124236270785332,39,37.0222221662935,0,1.78575
71406.234375,153.164966193276,9654.3916015625,178,4318.32328048752,0.576384603977203,64.8115615844727,32,0.124236270785332,39,37.0222221662935,0,0.8156
71406.234375,153.164966193276,9654.3916015625,178,4318.32328048752,0.576384603977203,64.8115615844727,32,0.124236270785332,39,37.0222221662935,0,3.49727272727273
71406.234375,153.164966193276,9654.3916015625,178,4318.32328048752,0.576384603977203,64.8115615844727,32,0.124236270785332,39,37.0222221662935,0,1.63333333333333
71406.234375,153.164966193276,9654.3916015625,178,4318.32328048752,0.576384603977203,64.8115615844727,32,0.124236270785332,39,37.0222221662935,0,1.523
71406.234375,153.164966193276,9654.3916015625,178,4318.32328048752,0.576384603977203,64.8115615844727,32,0.124236270785332,39,37.0222221662935,0,0.26
71406.234375,153.164966193276,9654.3916015625,178,4318.32328048752,0.576384603977203,64.8115615844727,32,0.124236270785332,39,37.0222221662935,0,4.005
71406.234375,153.164966193276,9654.3916015625,178,4318.32328048752,0.576384603977203,64.8115615844727,32,0.124236270785332,39,37.0222221662935,0,0.43
71406.234375,153.164966193276,9654.3916015625,178,4318.32328048752,0.576384603977203,64.8115615844727,32,0.124236270785332,39,37.0222221662935,0,1.2286
49222.421875,131.443361676404,15783.2666015625,309,2580.29489034016,0.284576922655106,64.8115615844727,36,0.132392138242722,28,7.2794258077867,0,0.565545454545455
49222.421875,131.443361676404,15783.2666015625,309,2580.29489034016,0.284576922655106,64.8115615844727,36,0.132392138242722,28,7.2794258077867,0,0.785
49222.421875,131.443361676404,15783.2666015625,309,2580.29489034016,0.284576922655106,64.8115615844727,36,0.132392138242722,28,7.2794258077867,0,1.19666666666667
49222.421875,131.443361676404,15783.2666015625,309,2580.29489034016,0.284576922655106,64.8115615844727,36,0.132392138242722,28,7.2794258077867,0,1.01416666666667
49222.421875,131.443361676404,15783.2666015625,309,2580.29489034016,0.284576922655106,64.8115615844727,36,0.132392138242722,28,7.2794258077867,0,0.0566666666666667
49222.421875,131.443361676404,15783.2666015625,309,2580.29489034016,0.284576922655106,64.8115615844727,36,0.132392138242722,28,7.2794258077867,0,0.62
49222.421875,131.443361676404,15783.2666015625,309,2580.29489034016,0.284576922655106,64.8115615844727,36,0.132392138242722,28,7.2794258077867,0,0.581166666666667
49222.421875,131.443361676404,15783.2666015625,309,2580.29489034016,0.284576922655106,64.8115615844727,36,0.132392138242722,28,7.2794258077867,0,0.7298
49222.421875,131.443361676404,15783.2666015625,309,2580.29489034016,0.284576922655106,64.8115615844727,36,0.132392138242722,28,7.2794258077867,0,0.496636363636364
49222.421875,131.443361676404,15783.2666015625,309,2580.29489034016,0.284576922655106,64.8115615844727,36,0.132392138242722,28,7.2794258077867,0,0.933666666666667
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.1325
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.05
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.93
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.12
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,1.10333333333333
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.101666666666667
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.225
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.123333333333333
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.145833333333333
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.661
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.106666666666667
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.11
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.6
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.092
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.136666666666667
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.54
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.11
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.2
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.268181818181818
143919.59375,121.135938008098,17511.955078125,85,5526.36958334973,0.385230779647827,64.8115615844727,40,0.115155555307865,28,330.503572013222,0,0.111666666666667
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,30.7
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,6
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,10.7666666666667
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,28.6966666666667
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,21.6166666666667
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,16.5416666666667
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,30.55
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,8.74454545454545
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,17.3333333333333
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,31.2727272727273
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,2.3
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,35.4166666666667
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,3.06666666666667
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,16.5
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,3.1
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,9.86666666666667
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,31
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,3.77583333333333
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,4.77454545454545
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,6.14
11001.6591796875,107.533322789748,2663.61474609375,246,3651.86504065575,0.488846153020859,64.8115615844727,29,0.137259989976883,38,827.629783408101,0,10.5
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,0.03
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,2.86525
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,2.60181818181818
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,1.11909090909091
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,3.07333333333333
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,2.15545454545455
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,2.41666666666667
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,0.675
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,2.06666666666667
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,1.82916666666667
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,2.0875
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,1.47916666666667
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,1.441
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,2.389
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,1.48333333333333
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,2.59516666666667
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,0.9175
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,1.34628571428571
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,2.84416666666667
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,2.82636363636364
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,0.056
5035.01123046875,87.5192624852176,301988.9375,35,NA,0,64.8115615844727,30,0,34,NA,0.259999990463257,2.12083333333333
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,0.625
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,0.646083333333333
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,2.29
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,1.83333333333333
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,0.01
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,1.39733333333333
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,0.4685
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,1.16333333333333
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,0.4735
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,1.00166666666667
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,1.12709090909091
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,2.1325
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,0.980666666666667
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,0.4975
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,2.01363636363636
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,0.01
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,1.44027272727273
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,0.440583333333333
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,0.663
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,1.17166666666667
13015.3271484375,113.618482376732,195128.84375,247,2735.13870980593,77.2014617919922,64.8115615844727,31,0.280750244855881,34,107.411540136003,0.239999994635582,1.75
88148.9453125,95.1975970205141,695737.8125,222,425.695091757565,0.433192312717438,64.8115615844727,28,0.208643615245819,46,187.639582919115,0.97000002861023,35.4583333333333
88148.9453125,95.1975970205141,695737.8125,222,425.695091757565,0.433192312717438,64.8115615844727,28,0.208643615245819,46,187.639582919115,0.97000002861023,19.7272727272727
88148.9453125,95.1975970205141,695737.8125,222,425.695091757565,0.433192312717438,64.8115615844727,28,0.208643615245819,46,187.639582919115,0.97000002861023,7.18
88148.9453125,95.1975970205141,695737.8125,222,425.695091757565,0.433192312717438,64.8115615844727,28,0.208643615245819,46,187.639582919115,0.97000002861023,0.1425
88148.9453125,95.1975970205141,695737.8125,222,425.695091757565,0.433192312717438,64.8115615844727,28,0.208643615245819,46,187.639582919115,0.97000002861023,15.9
88148.9453125,95.1975970205141,695737.8125,222,425.695091757565,0.433192312717438,64.8115615844727,28,0.208643615245819,46,187.639582919115,0.97000002861023,19.5366666666667
88148.9453125,95.1975970205141,695737.8125,222,425.695091757565,0.433192312717438,64.8115615844727,28,0.208643615245819,46,187.639582919115,0.97000002861023,21.0966666666667
